ID,Prob1
524, 0.14
525, 0.38
526, 0.22
527, 0.25
528, 0.61
529, 0.59
530, 0.59
531, 0.34
532, 0.39
533, 0.79
534, 0.39
535, 0.36
536, 0.41
537, 0.32
538, 0.43
539, 0.24
540, 0.59
541, 0.23
542, 0.21
543, 0.59
544, 0.46
545, 0.32
546, 0.29
547, 0.28
548, 0.33
549, 0.52
550, 0.36
551, 0.44
552, 0.45
553, 0.81
554, 0.34
555, 0.23
556, 0.58
557, 0.46
558, 0.38
559, 0.34
560, 0.54
561, 0.38
562, 0.40
563, 0.59
564, 0.27
565, 0.37
566, 0.34
567, 0.25
568, 0.39
569, 0.27
570, 0.61
571, 0.44
572, 0.33
573, 0.36
574, 0.43
575, 0.28
576, 0.25
577, 0.56
578, 0.25
579, 0.19
580, 0.35
581, 0.44
582, 0.29
583, 0.36
584, 0.53
585, 0.43
586, 0.22
587, 0.54
588, 0.64
589, 0.15
590, 0.63
591, 0.41
592, 0.26
593, 0.66
594, 0.72
595, 0.41
596, 0.62
597, 0.33
598, 0.34
599, 0.25
600, 0.40
601, 0.49
602, 0.72
603, 0.28
604, 0.37
605, 0.44
606, 0.32
607, 0.32
608, 0.18
609, 0.44
610, 0.42
611, 0.56
612, 0.22
613, 0.43
614, 0.50
615, 0.19
616, 0.36
617, 0.18
618, 0.68
619, 0.12
620, 0.28
621, 0.26
622, 0.72
623, 0.68
624, 0.36
625, 0.28
626, 0.24
627, 0.29
628, 0.27
629, 0.48
630, 0.44
631, 0.51
632, 0.39
633, 0.17
634, 0.38
635, 0.16
636, 0.20
637, 0.32
638, 0.17
639, 0.31
640, 0.21
641, 0.15
642, 0.18
643, 0.33
644, 0.46
645, 0.61
646, 0.24
647, 0.20
648, 0.39
649, 0.15
650, 0.16
651, 0.64
652, 0.46
653, 0.46
654, 0.26
655, 0.72
656, 0.30
657, 0.46
658, 0.10
659, 0.56
660, 0.16
661, 0.15
662, 0.46
663, 0.33
664, 0.27
665, 0.47
666, 0.50
667, 0.24
668, 0.30
669, 0.36
670, 0.22
671, 0.29
672, 0.78
673, 0.68
674, 0.88
675, 0.25
676, 0.07
677, 0.39
678, 0.44
679, 0.54
680, 0.47
681, 0.45
682, 0.50
683, 0.28
684, 0.31
685, 0.85
686, 0.35
687, 0.32
688, 0.45
689, 0.44
690, 0.22
691, 0.27
692, 0.18
693, 0.45
694, 0.38
695, 0.64
696, 0.19
697, 0.12
698, 0.81
699, 0.22
700, 0.24
701, 0.39
702, 0.30
703, 0.29
704, 0.50
705, 0.24
706, 0.24
707, 0.46
708, 0.47
709, 0.57
710, 0.69
711, 0.63
712, 0.57
713, 0.11
714, 0.31
715, 0.27
716, 0.56
717, 0.38
718, 0.23
719, 0.30
720, 0.48
721, 0.82
722, 0.29
723, 0.35
724, 0.37
725, 0.38
726, 0.53
727, 0.15
728, 0.45
729, 0.48
730, 0.31
731, 0.35
732, 0.41
733, 0.37
734, 0.24
735, 0.51
736, 0.39
737, 0.73
738, 0.29
739, 0.30
740, 0.12
741, 0.27
742, 0.71
743, 0.37
744, 0.22
745, 0.31
746, 0.23
747, 0.58
748, 0.23
749, 0.68
750, 0.64
751, 0.31
752, 0.56
753, 0.72
754, 0.11
755, 0.51
756, 0.53
757, 0.51
758, 0.25
759, 0.39
760, 0.38
761, 0.25
762, 0.24
763, 0.22
764, 0.21
765, 0.52
766, 0.17
767, 0.16
768, 0.30
769, 0.50
770, 0.28
771, 0.56
772, 0.34
773, 0.24
774, 0.72
775, 0.91
776, 0.28
777, 0.35
778, 0.27
779, 0.58
780, 0.62
781, 0.64
782, 0.53
783, 0.50
784, 0.71
785, 0.22
786, 0.40
787, 0.22
788, 0.24
789, 0.49
790, 0.66
791, 0.55
792, 0.58
793, 0.26
794, 0.35
795, 0.16
796, 0.23
797, 0.26
798, 0.44
799, 0.20
800, 0.18
801, 0.17
802, 0.29
803, 0.47
804, 0.71
805, 0.21
806, 0.46
807, 0.39
808, 0.18
809, 0.34
810, 0.28
811, 0.33
812, 0.24
813, 0.25
814, 0.47
815, 0.37
816, 0.31
817, 0.33
818, 0.23
819, 0.45
820, 0.32
821, 0.60
822, 0.13
823, 0.35
824, 0.18
825, 0.43
826, 0.38
827, 0.40
828, 0.89
829, 0.28
830, 0.61
831, 0.24
832, 0.46
833, 0.23
834, 0.48
835, 0.39
836, 0.17
837, 0.59
838, 0.27
839, 0.13
840, 0.36
841, 0.27
842, 0.49
843, 0.25
844, 0.38
845, 0.24
846, 0.34
847, 0.43
848, 0.72
849, 0.26
850, 0.28
851, 0.24
852, 0.33
853, 0.44
854, 0.38
855, 0.35
856, 0.17
857, 0.30
858, 0.65
859, 0.26
860, 0.23
861, 0.30
862, 0.23
863, 0.19
864, 0.17
865, 0.19
866, 0.29
867, 0.75
868, 0.33
869, 0.42
870, 0.54
871, 0.17
872, 0.20
873, 0.12
874, 0.41
875, 0.55
876, 0.33
877, 0.38
878, 0.38
879, 0.42
880, 0.23
881, 0.55
882, 0.44
883, 0.32
884, 0.41
885, 0.59
886, 0.33
887, 0.39
888, 0.31
889, 0.29
890, 0.40
891, 0.29
892, 0.37
893, 0.17
894, 0.27
895, 0.49
896, 0.25
897, 0.30
898, 0.30
899, 0.26
900, 0.19
901, 0.35
902, 0.18
903, 0.29
904, 0.16
905, 0.25
906, 0.38
907, 0.39
908, 0.37
909, 0.22
910, 0.56
911, 0.18
912, 0.55
913, 0.48
914, 0.23
915, 0.19
916, 0.37
917, 0.27
918, 0.40
919, 0.32
920, 0.24
921, 0.26
922, 0.62
923, 0.57
924, 0.48
925, 0.46
926, 0.87
927, 0.52
928, 0.30
929, 0.58
930, 0.55
931, 0.41
932, 0.31
933, 0.36
934, 0.32
935, 0.22
936, 0.40
937, 0.53
938, 0.34
939, 0.44
940, 0.26
941, 0.30
942, 0.38
943, 0.56
944, 0.52
945, 0.38
946, 0.23
947, 0.53
948, 0.39
949, 0.37
950, 0.49
951, 0.52
952, 0.37
953, 0.26
954, 0.47
955, 0.48
956, 0.25
957, 0.42
958, 0.24
959, 0.40
960, 0.27
961, 0.42
962, 0.20
963, 0.10
964, 0.52
965, 0.35
966, 0.43
967, 0.54
968, 0.70
969, 0.31
970, 0.14
971, 0.26
972, 0.35
973, 0.48
974, 0.28
975, 0.50
976, 0.40
977, 0.35
978, 0.29
979, 0.54
980, 0.72
981, 0.24
982, 0.58
983, 0.20
984, 0.32
985, 0.23
986, 0.42
987, 0.22
988, 0.40
989, 0.34
990, 0.59
991, 0.28
992, 0.37
993, 0.71
994, 0.35
995, 0.38
996, 0.53
997, 0.74
998, 0.41
999, 0.35
1000, 0.45
1001, 0.26
1002, 0.37
1003, 0.34
1004, 0.24
1005, 0.46
1006, 0.40
1007, 0.31
1008, 0.27
1009, 0.35
1010, 0.16
1011, 0.25
1012, 0.34
1013, 0.37
1014, 0.38
1015, 0.40
1016, 0.57
1017, 0.27
1018, 0.34
1019, 0.21
1020, 0.29
1021, 0.30
1022, 0.60
1023, 0.47
1024, 0.31
1025, 0.20
1026, 0.30
1027, 0.24
1028, 0.43
1029, 0.21
1030, 0.25
1031, 0.66
1032, 0.53
1033, 0.49
1034, 0.51
1035, 0.30
1036, 0.30
1037, 0.38
1038, 0.44
1039, 0.32
1040, 0.67
1041, 0.29
1042, 0.41
1043, 0.27
1044, 0.26
1045, 0.39
1046, 0.21
1047, 0.31
1048, 0.32
1049, 0.32
1050, 0.57
1051, 0.37
1052, 0.33
1053, 0.43
1054, 0.30
1055, 0.81
1056, 0.20
1057, 0.25
1058, 0.40
1059, 0.37
1060, 0.51
1061, 0.28
1062, 0.27
1063, 0.30
1064, 0.45
1065, 0.14
1066, 0.36
1067, 0.21
1068, 0.35
1069, 0.40
1070, 0.66
1071, 0.27
1072, 0.67
1073, 0.57
1074, 0.18
1075, 0.37
1076, 0.49
1077, 0.68
1078, 0.20
1079, 0.23
1080, 0.23
1081, 0.59
1082, 0.57
1083, 0.66
1084, 0.20
1085, 0.37
1086, 0.61
1087, 0.57
1088, 0.18
1089, 0.66
1090, 0.68
1091, 0.32
1092, 0.57
1093, 0.54
1094, 0.43
1095, 0.40
1096, 0.75
1097, 0.19
1098, 0.16
1099, 0.18
1100, 0.48
1101, 0.18
1102, 0.26
1103, 0.20
1104, 0.50
1105, 0.64
1106, 0.32
1107, 0.38
1108, 0.23
1109, 0.41
1110, 0.23
1111, 0.28
1112, 0.34
1113, 0.32
1114, 0.46
1115, 0.23
1116, 0.45
1117, 0.17
1118, 0.32
1119, 0.28
1120, 0.42
1121, 0.24
1122, 0.32
1123, 0.27
1124, 0.52
1125, 0.68
1126, 0.21
1127, 0.20
1128, 0.60
1129, 0.76
1130, 0.51
1131, 0.42
1132, 0.15
1133, 0.36
1134, 0.62
1135, 0.42
1136, 0.20
1137, 0.79
1138, 0.34
1139, 0.21
1140, 0.56
1141, 0.28
1142, 0.43
1143, 0.31
1144, 0.09
1145, 0.39
1146, 0.47
1147, 0.55
1148, 0.25
1149, 0.16
1150, 0.51
1151, 0.25
1152, 0.37
1153, 0.23
1154, 0.73
1155, 0.25
1156, 0.55
1157, 0.53
1158, 0.16
1159, 0.31
1160, 0.43
1161, 0.54
1162, 0.24
1163, 0.36
1164, 0.38
1165, 0.27
1166, 0.35
1167, 0.35
1168, 0.40
1169, 0.22
1170, 0.34
1171, 0.25
1172, 0.76
1173, 0.59
1174, 0.35
1175, 0.63
1176, 0.73
1177, 0.25
1178, 0.23
1179, 0.26
1180, 0.57
1181, 0.23
1182, 0.20
1183, 0.86
1184, 0.45
1185, 0.43
1186, 0.21
1187, 0.28
1188, 0.58
1189, 0.23
1190, 0.35
1191, 0.26
1192, 0.45
1193, 0.22
1194, 0.15
1195, 0.39
1196, 0.27
1197, 0.43
1198, 0.34
1199, 0.28
1200, 0.31
1201, 0.69
1202, 0.28
1203, 0.24
1204, 0.60
1205, 0.16
1206, 0.25
1207, 0.38
1208, 0.15
1209, 0.33
1210, 0.19
1211, 0.40
1212, 0.28
1213, 0.17
1214, 0.44
1215, 0.44
1216, 0.43
1217, 0.18
1218, 0.33
1219, 0.33
1220, 0.26
1221, 0.32
1222, 0.28
1223, 0.31
1224, 0.37
1225, 0.31
1226, 0.26
1227, 0.64
1228, 0.49
1229, 0.59
1230, 0.38
1231, 0.57
1232, 0.16
1233, 0.25
1234, 0.45
1235, 0.26
1236, 0.45
1237, 0.54
1238, 0.44
1239, 0.49
1240, 0.17
1241, 0.47
1242, 0.79
1243, 0.54
1244, 0.30
1245, 0.23
1246, 0.21
1247, 0.39
1248, 0.32
1249, 0.65
1250, 0.42
1251, 0.54
1252, 0.22
1253, 0.26
1254, 0.44
1255, 0.65
1256, 0.27
1257, 0.36
1258, 0.48
1259, 0.43
1260, 0.47
1261, 0.61
1262, 0.48
1263, 0.49
1264, 0.22
1265, 0.31
1266, 0.46
1267, 0.35
1268, 0.84
1269, 0.23
1270, 0.41
1271, 0.47
1272, 0.64
1273, 0.29
1274, 0.40
1275, 0.34
1276, 0.45
1277, 0.40
1278, 0.54
1279, 0.47
1280, 0.60
1281, 0.13
1282, 0.68
1283, 0.24
1284, 0.22
1285, 0.43
1286, 0.28
1287, 0.49
1288, 0.49
1289, 0.22
1290, 0.59
1291, 0.39
1292, 0.50
1293, 0.88
1294, 0.35
1295, 0.34
1296, 0.28
1297, 0.38
1298, 0.26
1299, 0.27
1300, 0.19
1301, 0.50
1302, 0.19
1303, 0.46
1304, 0.35
1305, 0.36
1306, 0.40
1307, 0.12
1308, 0.38
1309, 0.32
1310, 0.37
1311, 0.43
1312, 0.57
1313, 0.50
1314, 0.40
1315, 0.42
1316, 0.30
1317, 0.51
1318, 0.40
1319, 0.41
1320, 0.33
1321, 0.49
1322, 0.15
1323, 0.20
1324, 0.46
1325, 0.55
1326, 0.15
1327, 0.28
1328, 0.63
1329, 0.47
1330, 0.37
1331, 0.34
1332, 0.55
1333, 0.35
1334, 0.48
1335, 0.36
1336, 0.69
1337, 0.42
1338, 0.26
1339, 0.17
1340, 0.60
1341, 0.44
1342, 0.54
1343, 0.30
1344, 0.30
1345, 0.42
1346, 0.33
1347, 0.54
1348, 0.37
1349, 0.25
1350, 0.66
1351, 0.31
1352, 0.30
1353, 0.59
1354, 0.34
1355, 0.28
1356, 0.55
1357, 0.51
1358, 0.45
1359, 0.31
1360, 0.42
1361, 0.32
1362, 0.35
1363, 0.56
1364, 0.61
1365, 0.16
1366, 0.34
1367, 0.38
1368, 0.39
1369, 0.68
1370, 0.43
1371, 0.35
1372, 0.64
1373, 0.34
1374, 0.34
1375, 0.31
1376, 0.29
1377, 0.25
1378, 0.25
1379, 0.32
1380, 0.39
1381, 0.36
1382, 0.44
1383, 0.35
1384, 0.19
1385, 0.39
1386, 0.35
1387, 0.71
1388, 0.28
1389, 0.34
1390, 0.40
1391, 0.44
1392, 0.20
1393, 0.43
1394, 0.27
1395, 0.25
1396, 0.52
1397, 0.28
1398, 0.16
1399, 0.57
1400, 0.16
1401, 0.29
1402, 0.38
1403, 0.45
1404, 0.54
1405, 0.32
1406, 0.37
1407, 0.60
1408, 0.50
1409, 0.61
1410, 0.52
1411, 0.40
1412, 0.33
1413, 0.29
1414, 0.29
1415, 0.34
1416, 0.49
1417, 0.42
1418, 0.31
1419, 0.87
1420, 0.32
1421, 0.60
1422, 0.31
1423, 0.32
1424, 0.32
1425, 0.23
1426, 0.25
1427, 0.19
1428, 0.32
1429, 0.19
1430, 0.43
1431, 0.16
1432, 0.47
1433, 0.38
1434, 0.48
1435, 0.66
1436, 0.25
1437, 0.42
1438, 0.33
1439, 0.36
1440, 0.61
1441, 0.38
1442, 0.25
1443, 0.40
1444, 0.35
1445, 0.45
1446, 0.61
1447, 0.29
1448, 0.28
1449, 0.22
1450, 0.32
1451, 0.29
1452, 0.65
1453, 0.27
1454, 0.21
1455, 0.25
1456, 0.15
1457, 0.36
1458, 0.39
1459, 0.33
1460, 0.51
1461, 0.27
1462, 0.25
1463, 0.20
1464, 0.31
1465, 0.26
1466, 0.22
1467, 0.41
1468, 0.37
1469, 0.45
1470, 0.30
1471, 0.34
1472, 0.24
1473, 0.24
1474, 0.26
1475, 0.28
1476, 0.35
1477, 0.54
1478, 0.23
1479, 0.23
1480, 0.21
1481, 0.42
1482, 0.35
1483, 0.46
1484, 0.43
1485, 0.29
1486, 0.70
1487, 0.40
1488, 0.28
1489, 0.23
1490, 0.36
1491, 0.42
1492, 0.57
1493, 0.64
1494, 0.55
1495, 0.26
1496, 0.37
1497, 0.26
1498, 0.45
1499, 0.24
1500, 0.39
1501, 0.25
1502, 0.48
1503, 0.39
1504, 0.60
1505, 0.50
1506, 0.26
1507, 0.66
1508, 0.85
1509, 0.42
1510, 0.55
1511, 0.60
1512, 0.09
1513, 0.57
1514, 0.45
1515, 0.30
1516, 0.29
1517, 0.51
1518, 0.58
1519, 0.43
1520, 0.22
1521, 0.44
1522, 0.27
1523, 0.33
1524, 0.38
1525, 0.19
1526, 0.32
1527, 0.31
1528, 0.12
1529, 0.34
1530, 0.35
1531, 0.51
1532, 0.34
1533, 0.30
1534, 0.43
1535, 0.16
1536, 0.70
1537, 0.57
1538, 0.22
1539, 0.35
1540, 0.42
1541, 0.28
1542, 0.37
1543, 0.30
1544, 0.46
1545, 0.09
1546, 0.14
1547, 0.43
1548, 0.43
1549, 0.40
1550, 0.20
1551, 0.38
1552, 0.40
1553, 0.50
1554, 0.31
1555, 0.52
1556, 0.53
1557, 0.48
1558, 0.45
1559, 0.27
1560, 0.22
1561, 0.18
1562, 0.20
1563, 0.29
1564, 0.19
1565, 0.29
1566, 0.26
1567, 0.47
1568, 0.60
1569, 0.12
1570, 0.38
1571, 0.16
1572, 0.37
1573, 0.42
1574, 0.53
1575, 0.32
1576, 0.79
1577, 0.28
1578, 0.28
1579, 0.40
1580, 0.25
1581, 0.32
1582, 0.37
1583, 0.38
1584, 0.29
1585, 0.54
1586, 0.45
1587, 0.37
1588, 0.35
1589, 0.22
1590, 0.34
1591, 0.38
1592, 0.17
1593, 0.46
1594, 0.19
1595, 0.18
1596, 0.54
1597, 0.21
1598, 0.15
1599, 0.25
1600, 0.61
1601, 0.43
1602, 0.55
1603, 0.17
1604, 0.78
1605, 0.41
1606, 0.56
1607, 0.53
1608, 0.36
1609, 0.20
1610, 0.58
1611, 0.58
1612, 0.28
1613, 0.48
1614, 0.28
1615, 0.32
1616, 0.39
1617, 0.44
1618, 0.21
1619, 0.30
1620, 0.37
1621, 0.34
1622, 0.70
1623, 0.32
1624, 0.28
1625, 0.44
1626, 0.39
1627, 0.62
1628, 0.16
1629, 0.63
1630, 0.48
1631, 0.26
1632, 0.69
1633, 0.42
1634, 0.34
1635, 0.55
1636, 0.63
1637, 0.31
1638, 0.39
1639, 0.28
1640, 0.37
1641, 0.28
1642, 0.24
1643, 0.86
1644, 0.26
1645, 0.43
1646, 0.45
1647, 0.40
1648, 0.38
1649, 0.54
1650, 0.16
1651, 0.40
1652, 0.48
1653, 0.56
1654, 0.25
1655, 0.32
1656, 0.29
1657, 0.44
1658, 0.33
1659, 0.51
1660, 0.31
1661, 0.63
1662, 0.34
1663, 0.36
1664, 0.51
1665, 0.39
1666, 0.50
1667, 0.60
1668, 0.48
1669, 0.50
1670, 0.39
1671, 0.32
1672, 0.60
1673, 0.25
1674, 0.24
1675, 0.27
1676, 0.30
1677, 0.61
1678, 0.56
1679, 0.22
1680, 0.72
1681, 0.49
1682, 0.49
1683, 0.34
1684, 0.26
1685, 0.66
1686, 0.63
1687, 0.60
1688, 0.81
1689, 0.19
1690, 0.73
1691, 0.21
1692, 0.29
1693, 0.52
1694, 0.24
1695, 0.23
1696, 0.56
1697, 0.43
1698, 0.42
1699, 0.19
1700, 0.38
1701, 0.21
1702, 0.43
1703, 0.68
1704, 0.33
1705, 0.33
1706, 0.56
1707, 0.27
1708, 0.36
1709, 0.35
1710, 0.42
1711, 0.47
1712, 0.49
1713, 0.35
1714, 0.28
1715, 0.20
1716, 0.38
1717, 0.55
1718, 0.42
1719, 0.22
1720, 0.32
1721, 0.24
1722, 0.30
1723, 0.23
1724, 0.42
1725, 0.13
1726, 0.35
1727, 0.57
1728, 0.42
1729, 0.38
1730, 0.40
1731, 0.51
1732, 0.24
1733, 0.51
1734, 0.49
1735, 0.37
1736, 0.26
1737, 0.47
1738, 0.39
1739, 0.68
1740, 0.57
1741, 0.17
1742, 0.47
1743, 0.35
1744, 0.29
1745, 0.24
1746, 0.46
1747, 0.24
1748, 0.48
1749, 0.59
1750, 0.68
1751, 0.27
1752, 0.27
1753, 0.33
1754, 0.44
1755, 0.42
1756, 0.29
1757, 0.36
1758, 0.54
1759, 0.41
1760, 0.18
1761, 0.32
1762, 0.39
1763, 0.62
1764, 0.24
1765, 0.49
1766, 0.48
1767, 0.64
1768, 0.36
1769, 0.66
1770, 0.56
1771, 0.63
1772, 0.31
1773, 0.64
1774, 0.21
1775, 0.30
1776, 0.25
1777, 0.34
1778, 0.43
1779, 0.34
1780, 0.24
1781, 0.40
1782, 0.44
1783, 0.22
1784, 0.23
1785, 0.60
1786, 0.23
1787, 0.47
1788, 0.20
1789, 0.21
1790, 0.21
1791, 0.17
1792, 0.29
1793, 0.21
1794, 0.44
1795, 0.59
1796, 0.46
1797, 0.43
1798, 0.35
1799, 0.19
1800, 0.72
1801, 0.46
1802, 0.35
1803, 0.46
1804, 0.54
1805, 0.30
1806, 0.42
1807, 0.55
1808, 0.22
1809, 0.37
1810, 0.35
1811, 0.29
1812, 0.50
1813, 0.33
1814, 0.22
1815, 0.29
1816, 0.13
1817, 0.74
1818, 0.21
1819, 0.43
1820, 0.47
1821, 0.34
1822, 0.20
1823, 0.55
1824, 0.12
1825, 0.20
1826, 0.48
1827, 0.37
1828, 0.24
1829, 0.38
1830, 0.42
1831, 0.27
1832, 0.34
1833, 0.30
1834, 0.28
1835, 0.41
1836, 0.39
1837, 0.20
1838, 0.34
1839, 0.39
1840, 0.27
1841, 0.46
1842, 0.17
1843, 0.22
1844, 0.66
1845, 0.22
1846, 0.68
1847, 0.26
1848, 0.26
1849, 0.20
1850, 0.35
1851, 0.52
1852, 0.32
1853, 0.45
1854, 0.14
1855, 0.26
1856, 0.37
1857, 0.24
1858, 0.36
1859, 0.29
1860, 0.29
1861, 0.49
1862, 0.35
1863, 0.10
1864, 0.35
1865, 0.32
1866, 0.25
1867, 0.35
1868, 0.47
1869, 0.51
1870, 0.24
1871, 0.32
1872, 0.39
