ID,Prob1
516, 0.61
517, 0.23
518, 0.26
519, 0.42
520, 0.31
521, 0.78
522, 0.61
523, 0.78
524, 0.23
525, 0.28
526, 0.23
527, 0.28
528, 0.52
529, 0.52
530, 0.61
531, 0.37
532, 0.23
533, 0.78
534, 0.31
535, 0.31
536, 0.61
537, 0.31
538, 0.46
539, 0.28
540, 0.44
541, 0.23
542, 0.23
543, 0.78
544, 0.44
545, 0.23
546, 0.31
547, 0.31
548, 0.31
549, 0.34
550, 0.31
551, 0.52
552, 0.31
553, 0.78
554, 0.37
555, 0.31
556, 0.61
557, 0.61
558, 0.28
559, 0.31
560, 0.78
561, 0.42
562, 0.42
563, 0.61
564, 0.23
565, 0.28
566, 0.31
567, 0.52
568, 0.31
569, 0.31
570, 0.61
571, 0.42
572, 0.31
573, 0.44
574, 0.44
575, 0.37
576, 0.31
577, 0.23
578, 0.31
579, 0.18
580, 0.23
581, 0.52
582, 0.28
583, 0.44
584, 0.42
585, 0.42
586, 0.23
587, 0.42
588, 0.78
589, 0.18
590, 0.61
591, 0.31
592, 0.31
593, 0.34
594, 0.46
595, 0.31
596, 0.61
597, 0.31
598, 0.23
599, 0.23
600, 0.31
601, 0.44
602, 0.78
603, 0.23
604, 0.23
605, 0.61
606, 0.31
607, 0.18
608, 0.23
609, 0.27
610, 0.42
611, 0.52
612, 0.04
613, 0.42
614, 0.52
615, 0.27
616, 0.21
617, 0.18
618, 0.51
619, 0.05
620, 0.31
621, 0.23
622, 0.78
623, 0.78
624, 0.44
625, 0.21
626, 0.31
627, 0.23
628, 0.28
629, 0.44
630, 0.46
631, 0.23
632, 0.44
633, 0.18
634, 0.42
635, 0.23
636, 0.23
637, 0.52
638, 0.23
639, 0.31
640, 0.05
641, 0.04
642, 0.18
643, 0.23
644, 0.61
645, 0.52
646, 0.31
647, 0.31
648, 0.28
649, 0.05
650, 0.18
651, 0.87
652, 0.52
653, 0.44
654, 0.31
655, 0.78
656, 0.37
657, 0.46
658, 0.05
659, 0.44
660, 0.28
661, 0.31
662, 0.61
663, 0.34
664, 0.23
665, 0.31
666, 0.52
667, 0.31
668, 0.23
669, 0.23
670, 0.31
671, 0.28
672, 0.78
673, 0.42
674, 0.78
675, 0.23
676, 0.04
677, 0.61
678, 0.52
679, 0.31
680, 0.51
681, 0.31
682, 0.52
683, 0.31
684, 0.42
685, 0.78
686, 0.07
687, 0.18
688, 0.31
689, 0.42
690, 0.23
691, 0.42
692, 0.23
693, 0.31
694, 0.04
695, 0.61
696, 0.04
697, 0.27
698, 0.78
699, 0.31
700, 0.31
701, 0.31
702, 0.31
703, 0.27
704, 0.31
705, 0.23
706, 0.23
707, 0.31
708, 0.31
709, 0.51
710, 0.78
711, 0.78
712, 0.52
713, 0.18
714, 0.31
715, 0.23
716, 0.52
717, 0.31
718, 0.31
719, 0.34
720, 0.51
721, 0.78
722, 0.31
723, 0.31
724, 0.23
725, 0.61
726, 0.31
727, 0.05
728, 0.27
729, 0.31
730, 0.31
731, 0.44
732, 0.42
733, 0.31
734, 0.23
735, 0.78
736, 0.44
737, 0.78
738, 0.27
739, 0.28
740, 0.18
741, 0.23
742, 0.61
743, 0.51
744, 0.31
745, 0.31
746, 0.23
747, 0.31
748, 0.31
749, 0.78
750, 0.61
751, 0.31
752, 0.52
753, 0.78
754, 0.18
755, 0.31
756, 0.61
757, 0.44
758, 0.42
759, 0.21
760, 0.23
761, 0.44
762, 0.31
763, 0.31
764, 0.21
765, 0.31
766, 0.05
767, 0.05
768, 0.21
769, 0.42
770, 0.31
771, 0.78
772, 0.31
773, 0.18
774, 0.78
775, 0.78
776, 0.31
777, 0.23
778, 0.18
779, 0.61
780, 0.44
781, 0.78
782, 0.44
783, 0.42
784, 0.78
785, 0.27
786, 0.31
787, 0.37
788, 0.23
789, 0.52
790, 0.61
791, 0.78
792, 0.52
793, 0.31
794, 0.04
795, 0.18
796, 0.23
797, 0.34
798, 0.61
799, 0.28
800, 0.31
801, 0.31
802, 0.23
803, 0.44
804, 0.78
805, 0.31
806, 0.61
807, 0.23
808, 0.18
809, 0.42
810, 0.31
811, 0.34
812, 0.28
813, 0.31
814, 0.51
815, 0.44
816, 0.37
817, 0.42
818, 0.44
819, 0.42
820, 0.23
821, 0.56
822, 0.23
823, 0.44
824, 0.23
825, 0.31
826, 0.46
827, 0.44
828, 0.78
829, 0.23
830, 0.78
831, 0.31
832, 0.31
833, 0.23
834, 0.23
835, 0.18
836, 0.18
837, 0.52
838, 0.23
839, 0.23
840, 0.44
841, 0.42
842, 0.42
843, 0.26
844, 0.31
845, 0.23
846, 0.18
847, 0.31
848, 0.78
849, 0.23
850, 0.23
851, 0.23
852, 0.37
853, 0.46
854, 0.51
855, 0.31
856, 0.18
857, 0.31
858, 0.52
859, 0.23
860, 0.21
861, 0.31
862, 0.07
863, 0.23
864, 0.23
865, 0.28
866, 0.51
867, 0.78
868, 0.31
869, 0.31
870, 0.34
871, 0.23
872, 0.23
873, 0.23
874, 0.27
875, 0.61
876, 0.23
877, 0.31
878, 0.61
879, 0.44
880, 0.23
881, 0.78
882, 0.46
883, 0.31
884, 0.28
885, 0.46
886, 0.31
887, 0.28
888, 0.28
889, 0.21
890, 0.46
891, 0.21
892, 0.34
893, 0.18
894, 0.23
895, 0.52
896, 0.28
897, 0.23
898, 0.23
899, 0.23
900, 0.18
901, 0.44
902, 0.31
903, 0.23
904, 0.31
905, 0.31
906, 0.44
907, 0.42
908, 0.31
909, 0.23
910, 0.61
911, 0.18
912, 0.31
913, 0.52
914, 0.31
915, 0.23
916, 0.31
917, 0.23
918, 0.31
919, 0.21
920, 0.31
921, 0.23
922, 0.31
923, 0.44
924, 0.44
925, 0.28
926, 0.78
927, 0.51
928, 0.31
929, 0.61
930, 0.44
931, 0.31
932, 0.05
933, 0.28
934, 0.42
935, 0.23
936, 0.18
937, 0.52
938, 0.31
939, 0.37
940, 0.61
941, 0.23
942, 0.31
943, 0.44
944, 0.42
945, 0.23
946, 0.26
947, 0.42
948, 0.31
949, 0.05
950, 0.51
951, 0.52
952, 0.31
953, 0.31
954, 0.52
955, 0.42
956, 0.31
957, 0.44
958, 0.23
959, 0.52
960, 0.18
961, 0.31
962, 0.31
963, 0.27
964, 0.44
965, 0.31
966, 0.31
967, 0.31
968, 0.78
969, 0.27
970, 0.18
971, 0.31
972, 0.52
973, 0.52
974, 0.37
975, 0.31
976, 0.31
977, 0.52
978, 0.31
979, 0.44
980, 0.61
981, 0.23
982, 0.34
983, 0.23
984, 0.23
985, 0.31
986, 0.42
987, 0.17
988, 0.27
989, 0.42
990, 0.44
991, 0.23
992, 0.31
993, 0.78
994, 0.31
995, 0.31
996, 0.42
997, 0.78
998, 0.51
999, 0.52
1000, 0.46
1001, 0.31
1002, 0.31
1003, 0.31
1004, 0.23
1005, 0.61
1006, 0.44
1007, 0.28
1008, 0.28
1009, 0.61
1010, 0.23
1011, 0.23
1012, 0.34
1013, 0.31
1014, 0.31
1015, 0.46
1016, 0.42
1017, 0.23
1018, 0.17
1019, 0.23
1020, 0.42
1021, 0.23
1022, 0.42
1023, 0.34
1024, 0.31
1025, 0.21
1026, 0.31
1027, 0.23
1028, 0.42
1029, 0.31
1030, 0.31
1031, 0.52
1032, 0.44
1033, 0.44
1034, 0.52
1035, 0.31
1036, 0.31
1037, 0.52
1038, 0.44
1039, 0.42
1040, 0.78
1041, 0.28
1042, 0.31
1043, 0.31
1044, 0.42
1045, 0.23
1046, 0.23
1047, 0.31
1048, 0.31
1049, 0.23
1050, 0.44
1051, 0.44
1052, 0.31
1053, 0.31
1054, 0.44
1055, 0.78
1056, 0.18
1057, 0.52
1058, 0.42
1059, 0.31
1060, 0.52
1061, 0.28
1062, 0.18
1063, 0.42
1064, 0.44
1065, 0.05
1066, 0.44
1067, 0.31
1068, 0.42
1069, 0.31
1070, 0.78
1071, 0.28
1072, 0.51
1073, 0.61
1074, 0.23
1075, 0.46
1076, 0.31
1077, 0.61
1078, 0.07
1079, 0.31
1080, 0.31
1081, 0.46
1082, 0.52
1083, 0.52
1084, 0.23
1085, 0.27
1086, 0.31
1087, 0.31
1088, 0.31
1089, 0.52
1090, 0.61
1091, 0.44
1092, 0.31
1093, 0.46
1094, 0.52
1095, 0.27
1096, 0.78
1097, 0.18
1098, 0.18
1099, 0.27
1100, 0.46
1101, 0.28
1102, 0.21
1103, 0.21
1104, 0.42
1105, 0.78
1106, 0.46
1107, 0.31
1108, 0.23
1109, 0.78
1110, 0.31
1111, 0.51
1112, 0.23
1113, 0.23
1114, 0.61
1115, 0.31
1116, 0.61
1117, 0.18
1118, 0.52
1119, 0.31
1120, 0.52
1121, 0.31
1122, 0.23
1123, 0.31
1124, 0.31
1125, 0.61
1126, 0.18
1127, 0.31
1128, 0.52
1129, 0.44
1130, 0.61
1131, 0.46
1132, 0.18
1133, 0.31
1134, 0.34
1135, 0.31
1136, 0.23
1137, 0.61
1138, 0.42
1139, 0.23
1140, 0.31
1141, 0.42
1142, 0.31
1143, 0.61
1144, 0.28
1145, 0.28
1146, 0.23
1147, 0.46
1148, 0.27
1149, 0.28
1150, 0.42
1151, 0.42
1152, 0.31
1153, 0.23
1154, 0.52
1155, 0.44
1156, 0.52
1157, 0.44
1158, 0.52
1159, 0.28
1160, 0.31
1161, 0.51
1162, 0.21
1163, 0.31
1164, 0.31
1165, 0.23
1166, 0.27
1167, 0.23
1168, 0.61
1169, 0.31
1170, 0.44
1171, 0.42
1172, 0.78
1173, 0.51
1174, 0.23
1175, 0.31
1176, 0.56
1177, 0.23
1178, 0.18
1179, 0.31
1180, 0.78
1181, 0.31
1182, 0.23
1183, 0.78
1184, 0.78
1185, 0.26
1186, 0.23
1187, 0.31
1188, 0.34
1189, 0.31
1190, 0.42
1191, 0.23
1192, 0.37
1193, 0.23
1194, 0.42
1195, 0.28
1196, 0.23
1197, 0.52
1198, 0.42
1199, 0.31
1200, 0.31
1201, 0.61
1202, 0.23
1203, 0.31
1204, 0.46
1205, 0.05
1206, 0.31
1207, 0.42
1208, 0.31
1209, 0.31
1210, 0.18
1211, 0.44
1212, 0.31
1213, 0.23
1214, 0.52
1215, 0.31
1216, 0.31
1217, 0.18
1218, 0.31
1219, 0.31
1220, 0.23
1221, 0.05
1222, 0.31
1223, 0.28
1224, 0.31
1225, 0.31
1226, 0.18
1227, 0.44
1228, 0.52
1229, 0.52
1230, 0.31
1231, 0.78
1232, 0.05
1233, 0.23
1234, 0.42
1235, 0.31
1236, 0.46
1237, 0.61
1238, 0.31
1239, 0.61
1240, 0.04
1241, 0.52
1242, 0.78
1243, 0.34
1244, 0.23
1245, 0.31
1246, 0.18
1247, 0.31
1248, 0.31
1249, 0.51
1250, 0.44
1251, 0.42
1252, 0.23
1253, 0.23
1254, 0.44
1255, 0.31
1256, 0.21
1257, 0.31
1258, 0.42
1259, 0.46
1260, 0.78
1261, 0.61
1262, 0.87
1263, 0.61
1264, 0.23
1265, 0.23
1266, 0.31
1267, 0.52
1268, 0.78
1269, 0.31
1270, 0.78
1271, 0.34
1272, 0.87
1273, 0.52
1274, 0.44
1275, 0.61
1276, 0.51
1277, 0.42
1278, 0.61
1279, 0.42
1280, 0.31
1281, 0.31
1282, 0.78
1283, 0.28
1284, 0.23
1285, 0.52
1286, 0.31
1287, 0.78
1288, 0.31
1289, 0.23
1290, 0.78
1291, 0.44
1292, 0.42
1293, 0.78
1294, 0.23
1295, 0.42
1296, 0.31
1297, 0.34
1298, 0.31
1299, 0.23
1300, 0.23
1301, 0.31
1302, 0.23
1303, 0.37
1304, 0.18
1305, 0.31
1306, 0.23
1307, 0.05
1308, 0.42
1309, 0.31
1310, 0.46
1311, 0.52
1312, 0.52
1313, 0.31
1314, 0.31
1315, 0.31
1316, 0.28
1317, 0.42
1318, 0.52
1319, 0.46
1320, 0.23
1321, 0.61
1322, 0.17
1323, 0.31
1324, 0.42
1325, 0.18
1326, 0.23
1327, 0.18
1328, 0.78
1329, 0.34
1330, 0.31
1331, 0.28
1332, 0.78
1333, 0.34
1334, 0.31
1335, 0.18
1336, 0.78
1337, 0.31
1338, 0.17
1339, 0.31
1340, 0.78
1341, 0.42
1342, 0.52
1343, 0.31
1344, 0.27
1345, 0.42
1346, 0.31
1347, 0.31
1348, 0.26
1349, 0.44
1350, 0.61
1351, 0.42
1352, 0.23
1353, 0.78
1354, 0.31
1355, 0.44
1356, 0.52
1357, 0.44
1358, 0.51
1359, 0.23
1360, 0.52
1361, 0.31
1362, 0.61
1363, 0.61
1364, 0.61
1365, 0.23
1366, 0.52
1367, 0.31
1368, 0.31
1369, 0.61
1370, 0.44
1371, 0.31
1372, 0.46
1373, 0.44
1374, 0.42
1375, 0.31
1376, 0.31
1377, 0.23
1378, 0.18
1379, 0.28
1380, 0.52
1381, 0.31
1382, 0.44
1383, 0.31
1384, 0.23
1385, 0.23
1386, 0.31
1387, 0.78
1388, 0.23
1389, 0.23
1390, 0.42
1391, 0.52
1392, 0.31
1393, 0.31
1394, 0.42
1395, 0.23
1396, 0.44
1397, 0.31
1398, 0.18
1399, 0.61
1400, 0.18
1401, 0.23
1402, 0.31
1403, 0.23
1404, 0.42
1405, 0.31
1406, 0.52
1407, 0.46
1408, 0.42
1409, 0.52
1410, 0.52
1411, 0.31
1412, 0.52
1413, 0.31
1414, 0.31
1415, 0.23
1416, 0.31
1417, 0.44
1418, 0.23
1419, 0.78
1420, 0.42
1421, 0.52
1422, 0.28
1423, 0.31
1424, 0.31
1425, 0.18
1426, 0.23
1427, 0.31
1428, 0.61
1429, 0.18
1430, 0.34
1431, 0.23
1432, 0.61
1433, 0.31
1434, 0.46
1435, 0.42
1436, 0.27
1437, 0.31
1438, 0.31
1439, 0.18
1440, 0.52
1441, 0.44
1442, 0.42
1443, 0.52
1444, 0.31
1445, 0.31
1446, 0.61
1447, 0.34
1448, 0.18
1449, 0.23
1450, 0.31
1451, 0.23
1452, 0.42
1453, 0.23
1454, 0.23
1455, 0.31
1456, 0.31
1457, 0.28
1458, 0.44
1459, 0.31
1460, 0.31
1461, 0.31
1462, 0.18
1463, 0.23
1464, 0.26
1465, 0.31
1466, 0.31
1467, 0.42
1468, 0.42
1469, 0.42
1470, 0.31
1471, 0.31
1472, 0.42
1473, 0.31
1474, 0.23
1475, 0.23
1476, 0.42
1477, 0.46
1478, 0.18
1479, 0.31
1480, 0.23
1481, 0.27
1482, 0.28
1483, 0.42
1484, 0.23
1485, 0.23
1486, 0.78
1487, 0.31
1488, 0.28
1489, 0.23
1490, 0.31
1491, 0.42
1492, 0.52
1493, 0.61
1494, 0.61
1495, 0.21
1496, 0.42
1497, 0.23
1498, 0.46
1499, 0.23
1500, 0.04
1501, 0.18
1502, 0.31
1503, 0.44
1504, 0.61
1505, 0.61
1506, 0.23
1507, 0.52
1508, 0.78
1509, 0.31
1510, 0.44
1511, 0.78
1512, 0.23
1513, 0.66
1514, 0.46
1515, 0.23
1516, 0.46
1517, 0.61
1518, 0.52
1519, 0.31
1520, 0.28
1521, 0.42
1522, 0.31
1523, 0.05
1524, 0.34
1525, 0.18
1526, 0.28
1527, 0.42
1528, 0.23
1529, 0.42
1530, 0.44
1531, 0.44
1532, 0.31
1533, 0.37
1534, 0.61
1535, 0.23
1536, 0.61
1537, 0.61
1538, 0.23
1539, 0.23
1540, 0.42
1541, 0.28
1542, 0.05
1543, 0.23
1544, 0.42
1545, 0.23
1546, 0.31
1547, 0.44
1548, 0.78
1549, 0.23
1550, 0.31
1551, 0.31
1552, 0.42
1553, 0.52
1554, 0.34
1555, 0.61
1556, 0.27
1557, 0.31
1558, 0.42
1559, 0.31
1560, 0.31
1561, 0.23
1562, 0.23
1563, 0.31
1564, 0.18
1565, 0.27
1566, 0.21
1567, 0.52
1568, 0.28
1569, 0.18
1570, 0.46
1571, 0.31
1572, 0.31
1573, 0.42
1574, 0.61
1575, 0.31
1576, 0.61
1577, 0.23
1578, 0.28
1579, 0.42
1580, 0.23
1581, 0.31
1582, 0.42
1583, 0.37
1584, 0.23
1585, 0.44
1586, 0.42
1587, 0.42
1588, 0.31
1589, 0.23
1590, 0.21
1591, 0.52
1592, 0.21
1593, 0.31
1594, 0.18
1595, 0.31
1596, 0.52
1597, 0.21
1598, 0.18
1599, 0.31
1600, 0.61
1601, 0.42
1602, 0.44
1603, 0.21
1604, 0.61
1605, 0.31
1606, 0.42
1607, 0.78
1608, 0.31
1609, 0.27
1610, 0.52
1611, 0.37
1612, 0.23
1613, 0.31
1614, 0.31
1615, 0.34
1616, 0.31
1617, 0.42
1618, 0.23
1619, 0.31
1620, 0.44
1621, 0.42
1622, 0.52
1623, 0.28
1624, 0.21
1625, 0.42
1626, 0.28
1627, 0.44
1628, 0.31
1629, 0.61
1630, 0.31
1631, 0.23
1632, 0.78
1633, 0.42
1634, 0.31
1635, 0.51
1636, 0.78
1637, 0.28
1638, 0.46
1639, 0.31
1640, 0.44
1641, 0.23
1642, 0.31
1643, 0.78
1644, 0.31
1645, 0.34
1646, 0.42
1647, 0.52
1648, 0.42
1649, 0.52
1650, 0.23
1651, 0.44
1652, 0.44
1653, 0.61
1654, 0.34
1655, 0.23
1656, 0.23
1657, 0.61
1658, 0.31
1659, 0.51
1660, 0.31
1661, 0.78
1662, 0.34
1663, 0.42
1664, 0.42
1665, 0.51
1666, 0.31
1667, 0.31
1668, 0.52
1669, 0.44
1670, 0.31
1671, 0.23
1672, 0.61
1673, 0.23
1674, 0.23
1675, 0.31
1676, 0.23
1677, 0.78
1678, 0.51
1679, 0.31
1680, 0.61
1681, 0.46
1682, 0.52
1683, 0.42
1684, 0.31
1685, 0.44
1686, 0.61
1687, 0.78
1688, 0.78
1689, 0.23
1690, 0.61
1691, 0.31
1692, 0.23
1693, 0.46
1694, 0.23
1695, 0.31
1696, 0.78
1697, 0.42
1698, 0.42
1699, 0.23
1700, 0.31
1701, 0.42
1702, 0.27
1703, 0.78
1704, 0.51
1705, 0.31
1706, 0.42
1707, 0.28
1708, 0.31
1709, 0.44
1710, 0.44
1711, 0.42
1712, 0.31
1713, 0.42
1714, 0.23
1715, 0.23
1716, 0.31
1717, 0.52
1718, 0.23
1719, 0.31
1720, 0.52
1721, 0.23
1722, 0.28
1723, 0.18
1724, 0.34
1725, 0.23
1726, 0.31
1727, 0.61
1728, 0.51
1729, 0.31
1730, 0.23
1731, 0.42
1732, 0.31
1733, 0.51
1734, 0.44
1735, 0.46
1736, 0.52
1737, 0.52
1738, 0.31
1739, 0.78
1740, 0.31
1741, 0.05
1742, 0.61
1743, 0.23
1744, 0.42
1745, 0.44
1746, 0.42
1747, 0.18
1748, 0.42
1749, 0.42
1750, 0.31
1751, 0.31
1752, 0.31
1753, 0.31
1754, 0.31
1755, 0.34
1756, 0.42
1757, 0.31
1758, 0.42
1759, 0.52
1760, 0.23
1761, 0.31
1762, 0.31
1763, 0.31
1764, 0.31
1765, 0.46
1766, 0.51
1767, 0.61
1768, 0.51
1769, 0.61
1770, 0.61
1771, 0.51
1772, 0.37
1773, 0.78
1774, 0.28
1775, 0.23
1776, 0.31
1777, 0.28
1778, 0.31
1779, 0.23
1780, 0.23
1781, 0.51
1782, 0.28
1783, 0.31
1784, 0.23
1785, 0.44
1786, 0.23
1787, 0.31
1788, 0.17
1789, 0.31
1790, 0.23
1791, 0.23
1792, 0.52
1793, 0.31
1794, 0.42
1795, 0.44
1796, 0.51
1797, 0.42
1798, 0.31
1799, 0.18
1800, 0.78
1801, 0.78
1802, 0.21
1803, 0.46
1804, 0.44
1805, 0.61
1806, 0.44
1807, 0.44
1808, 0.23
1809, 0.52
1810, 0.31
1811, 0.23
1812, 0.61
1813, 0.34
1814, 0.31
1815, 0.23
1816, 0.27
1817, 0.44
1818, 0.31
1819, 0.44
1820, 0.52
1821, 0.52
1822, 0.23
1823, 0.61
1824, 0.05
1825, 0.23
1826, 0.51
1827, 0.44
1828, 0.31
1829, 0.31
1830, 0.31
1831, 0.31
1832, 0.31
1833, 0.51
1834, 0.23
1835, 0.44
1836, 0.44
1837, 0.23
1838, 0.23
1839, 0.18
1840, 0.28
1841, 0.51
1842, 0.23
1843, 0.23
1844, 0.61
1845, 0.18
1846, 0.42
1847, 0.28
1848, 0.31
1849, 0.18
1850, 0.31
1851, 0.31
1852, 0.46
1853, 0.46
1854, 0.31
1855, 0.23
1856, 0.31
1857, 0.23
1858, 0.31
1859, 0.23
1860, 0.28
1861, 0.44
1862, 0.42
1863, 0.04
1864, 0.31
1865, 0.31
1866, 0.23
1867, 0.31
1868, 0.37
1869, 0.31
1870, 0.42
1871, 0.23
1872, 0.61
